קבוצה,מספר שעור,שם שעור,מחלקה במערכת שכר,סמסטר,מס.שאלון,שם השאלון,ממוצע שאלה  1,ממוצע שאלה  2,ממוצע שאלה  3,ממוצע שאלה  4,מס.שאלון.1,לומדים,מס משיבים לקורס,אחוז משיבים,KMeans_Cluster,Hierarchical_Cluster,Clusters_Combined
1,4501241,מבוא לעיצוב תעשייתי בסיסי 1,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.66666666666667,5.83333333333333,6.08333333333333,6.5,155,19.0,12,63.158,1,1,"1,1"
1,4501241,מבוא לעיצוב תעשייתי בסיסי 1,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.64285714285714,6.28571428571429,6.42857142857143,6.57142857142857,155,19.0,14,73.684,1,1,"1,1"
1,4501243,גרפיקה הנדסית 1,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.11111111111111,6.22222222222222,5.6,5.77777777777778,155,19.0,10,52.632,0,1,"0,1"
1,4501243,גרפיקה הנדסית 1,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.75,6.75,7.0,6.83333333333333,155,19.0,8,42.105,1,1,"1,1"
1,4501901,סדנא,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.625,5.875,7.0,5.625,155,18.0,8,44.444,1,1,"1,1"
1,4502165,אובייקט,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.5,5.375,6.0,6.0,155,40.0,8,20.0,0,1,"0,1"
1,4502165,אובייקט,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.75,4.875,5.875,6.0,155,40.0,8,20.0,0,2,"0,2"
1,4502166,סטודיו עיצוב קרמי 1,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.5,6.5,6.75,6.5,155,20.0,4,20.0,1,1,"1,1"
1,4502166,סטודיו עיצוב קרמי 1,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.75,6.75,6.75,6.5,155,20.0,4,20.0,1,1,"1,1"
1,4502215,סוליד 2,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.28571428571429,6.14285714285714,6.42857142857143,5.57142857142857,155,20.0,7,35.0,1,1,"1,1"
1,4502215,סוליד 2,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.0,5.5,5.5,5.0,155,20.0,2,10.0,0,2,"0,2"
1,4502450,עיצוב תעשייתי בסיסי 1,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,5.5,6.5,6.0,155,19.0,2,10.526,1,1,"1,1"
1,4502450,עיצוב תעשייתי בסיסי 1,160.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.66666666666667,6.66666666666667,6.66666666666667,6.33333333333333,155,19.0,3,15.789,1,1,"1,1"
1,4502455,חשיבת עתיד בעיצוב,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.66666666666667,5.66666666666667,5.33333333333333,5.66666666666667,155,30.0,3,10.0,0,2,"0,2"
1,4502455,חשיבת עתיד בעיצוב,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.33333333333333,5.66666666666667,6.66666666666667,5.66666666666667,155,30.0,3,10.0,0,1,"0,1"
1,4503135,NO FORM 22,10.0,ב,164,סקר הוראה סטודיו - סמס ב תשפב,6.6,6.8,6.8,6.8,164,18.0,5,27.778,1,1,"1,1"
1,4503135,NO FORM 22,10.0,ב,164,סקר הוראה סטודיו - סמס ב תשפב,6.5,6.0,6.5,6.5,164,18.0,4,22.222,1,1,"1,1"
1,4503219,אילוסטרייטור,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.9,5.5,6.8,4.7,155,18.0,10,55.556,0,2,"0,2"
1,4503226,קישוט,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.66666666666667,4.33333333333333,5.33333333333333,4.0,155,23.0,3,13.043,2,2,"2,2"
1,4503442,עיצוב תעשייתי מתקדם,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.2,4.4,5.4,4.8,155,17.0,5,29.412,0,2,"0,2"
1,4503442,עיצוב תעשייתי מתקדם,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.28571428571429,4.28571428571429,4.28571428571429,4.14285714285714,155,17.0,7,41.176,2,3,"2,3"
1,4503451,סטודיו IDEA,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,6.0,7.0,7.0,155,12.0,3,25.0,1,1,"1,1"
1,4503451,סטודיו IDEA,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.66666666666667,6.33333333333333,6.66666666666667,6.66666666666667,155,12.0,3,25.0,1,1,"1,1"
1,4600201,סטודיו: העיר 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.47058823529412,5.06666666666667,6.35294117647059,5.52941176470588,159,30.0,17,56.667,0,2,"0,2"
1,4600201,סטודיו: העיר 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.21052631578947,5.05555555555556,6.42105263157895,5.47368421052632,159,30.0,19,63.333,0,2,"0,2"
1,4600205,סטודיו סביבה וחברה 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,3.90909090909091,4.72727272727273,4.09090909090909,4.45454545454545,159,32.0,11,34.375,2,3,"2,3"
1,4600205,סטודיו סביבה וחברה 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,4.46666666666667,4.6,4.86666666666667,4.6,159,32.0,15,46.875,2,2,"2,2"
1,4600205,סטודיו סביבה וחברה 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,4.7,5.0,4.9,5.1,159,32.0,10,31.25,0,2,"0,2"
1,4600207,סטודיו אדריכלות לדקה 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,4.4,3.0,5.6,3.75,159,33.0,5,15.152,2,3,"2,3"
1,4600207,סטודיו אדריכלות לדקה 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.0,3.5,5.8,4.6,159,33.0,6,18.182,0,2,"0,2"
1,4600207,סטודיו אדריכלות לדקה 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,4.33333333333333,2.77777777777778,5.125,3.875,159,33.0,9,27.273,2,3,"2,3"
1,4600221,פרקסיס אדריכלות מתכווננת,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.27272727272727,5.09090909090909,6.54545454545455,5.54545454545455,155,25.0,11,44.0,0,1,"0,1"
1,4600237,פרקסיס : קל וחומר - קראפט דיגיטלי מתקדם,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.8,6.0,6.4,6.6,155,17.0,5,29.412,1,1,"1,1"
1,4600237,פרקסיס : קל וחומר - קראפט דיגיטלי מתקדם,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.5,6.5,7.0,6.5,155,17.0,2,11.765,1,1,"1,1"
1,4600238,פרקטיס: לחלום טכנולוגיה,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,3.875,4.28571428571429,4.875,5.14285714285714,155,32.0,8,25.0,2,2,"2,2"
1,4600238,פרקטיס: לחלום טכנולוגיה,80.0,א,155,סקר הוראה סטודיו - סמס א תשפב,3.66666666666667,4.22222222222222,5.0,4.77777777777778,155,32.0,9,28.125,2,2,"2,2"
1,4600241,סטודיו: ייצור ממוחשב 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.07692307692308,4.61538461538462,5.69230769230769,5.46153846153846,159,30.0,13,43.333,0,2,"0,2"
1,4600241,סטודיו: ייצור ממוחשב 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.7,5.22222222222222,6.0,5.9,159,30.0,10,33.333,0,1,"0,1"
1,4600241,סטודיו: ייצור ממוחשב 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.5,5.6,6.0,5.33333333333333,159,30.0,6,20.0,0,2,"0,2"
1,4600260,פרקטיס: אדם וסביבה,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.5,5.5,6.0,5.5,155,22.0,6,27.273,0,2,"0,2"
1,4600260,פרקטיס: אדם וסביבה,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.9,4.0,5.6,4.1,155,22.0,10,45.455,0,3,"0,3"
1,4600261,פרקסיס: חומרים אורגניים,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.61538461538462,4.53846153846154,4.84615384615385,5.07692307692308,155,20.0,13,65.0,0,2,"0,2"
1,4600261,פרקסיס: חומרים אורגניים,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.8,5.2,5.4,5.8,155,20.0,5,25.0,0,2,"0,2"
1,4600262,פרקסיס: המרחבים של חיי היומיום-מחקר-עיצוב,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,5.625,6.75,5.625,155,24.0,8,33.333,1,1,"1,1"
1,4600264,פרקסיס: מיומנויות בעיצוב וייצור מונחי משתנים,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.28571428571429,4.5,4.78571428571429,5.14285714285714,155,20.0,14,70.0,0,2,"0,2"
1,4600265,פרקסיס: איקונוגרפיה אדריכלית,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.46153846153846,6.0,6.61538461538462,6.23076923076923,159,21.0,13,61.905,1,1,"1,1"
1,4600265,פרקסיס: איקונוגרפיה אדריכלית,4.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.5,6.35714285714286,6.64285714285714,6.28571428571429,159,21.0,14,66.667,1,1,"1,1"
1,4600266,פרקסיס: הסטוריה של החוויה,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.66666666666667,5.0,4.66666666666667,4.77777777777778,155,22.0,9,40.909,0,2,"0,2"
1,4600266,פרקסיס: הסטוריה של החוויה,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.77777777777778,5.77777777777778,6.44444444444444,5.33333333333333,155,22.0,9,40.909,0,1,"0,1"
1,4601150,הכשרה בסדנת עץ-מתכת,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.8,6.0,6.5,6.5,155,52.0,5,9.615,1,1,"1,1"
1,4601207,סדנת צילום,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.33333333333333,4.83333333333333,7.0,6.16666666666667,155,15.0,6,40.0,0,1,"0,1"
1,4601208,סדנת ציור,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.58333333333333,6.46153846153846,6.84615384615385,6.76923076923077,155,15.0,13,86.667,1,1,"1,1"
1,4601215,סטודיו 1,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,6.0,6.5,6.33333333333333,155,14.0,12,85.714,1,1,"1,1"
1,4601217,סדנת רישום,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,7.0,6.66666666666667,7.0,6.5,155,13.0,12,92.308,1,1,"1,1"
1,4601218,סדנת עץ,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.22222222222222,4.66666666666667,6.66666666666667,5.55555555555556,155,15.0,9,60.0,0,1,"0,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.6,6.54545454545455,6.6,6.4,159,83.0,11,13.253,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.68888888888889,6.31111111111111,6.86666666666667,6.42222222222222,159,83.0,45,54.217,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.88888888888889,6.75,6.875,6.625,159,83.0,9,10.843,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.45454545454545,6.0,6.27272727272727,6.0,159,83.0,11,13.253,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.75,6.5,6.25,6.125,159,83.0,8,9.639,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.83333333333333,6.66666666666667,6.83333333333333,6.66666666666667,159,83.0,6,7.229,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.0,6.1,6.6,6.3,159,83.0,10,12.048,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.36,6.08,6.56,6.44,159,83.0,25,30.12,1,1,"1,1"
1,4601223,ארגז כלים 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.45454545454545,6.27272727272727,6.81818181818182,6.36363636363636,159,83.0,11,13.253,1,1,"1,1"
1,4602203,ארגז כלים 3,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.625,6.05,6.9,5.8,159,83.0,40,48.193,1,1,"1,1"
1,4602203,ארגז כלים 3,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.5,6.0,6.5,6.0,159,83.0,4,4.819,1,1,"1,1"
1,4602203,ארגז כלים 3,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.6,6.03333333333333,6.13333333333333,5.83333333333333,159,83.0,30,36.145,0,1,"0,1"
1,4602203,ארגז כלים 3,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.40909090909091,6.5,6.59090909090909,6.27272727272727,159,83.0,22,26.506,1,1,"1,1"
1,4602203,ארגז כלים 3,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.16666666666667,6.0,6.21428571428571,6.07692307692308,159,83.0,14,16.867,1,1,"1,1"
1,4602203,ארגז כלים 3,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.68421052631579,6.36842105263158,6.42105263157895,5.84210526315789,159,83.0,19,22.892,1,1,"1,1"
1,4602220,סדנת וידאו,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.875,6.75,6.875,7.0,155,11.0,8,72.727,1,1,"1,1"
1,4603224,ארגז כלים 5,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,3.53333333333333,3.4,3.33333333333333,4.0,159,63.0,15,23.81,2,3,"2,3"
1,4603224,ארגז כלים 5,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.31578947368421,4.73684210526316,5.94736842105263,4.78947368421053,159,63.0,19,30.159,0,2,"0,2"
1,4603224,ארגז כלים 5,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.7,5.375,6.1,5.4,159,63.0,10,15.873,0,2,"0,2"
1,4603224,ארגז כלים 5,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.28571428571429,5.6,5.42857142857143,5.14285714285714,159,63.0,7,11.111,0,2,"0,2"
1,4603224,ארגז כלים 5,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.47368421052632,4.68421052631579,6.0,4.68421052631579,159,63.0,19,30.159,0,2,"0,2"
1,4603802,המבנה ומרכיביו 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.03703703703704,5.62962962962963,6.25925925925926,5.14814814814815,159,84.0,27,32.143,0,2,"0,2"
1,4603802,המבנה ומרכיביו 1,60.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,4.83333333333333,5.16666666666667,4.77777777777778,5.38888888888889,159,84.0,18,21.429,0,2,"0,2"
1,4603802,המבנה ומרכיביו 1,70.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.76923076923077,5.61538461538462,5.92307692307692,5.53846153846154,159,84.0,13,15.476,0,1,"0,1"
1,4603802,המבנה ומרכיביו 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.57142857142857,5.64285714285714,5.78571428571429,5.42857142857143,159,84.0,14,16.667,0,2,"0,2"
1,4603802,המבנה ומרכיביו 1,13.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.16666666666667,6.16666666666667,6.5,5.83333333333333,159,84.0,6,7.143,1,1,"1,1"
1,4700222,קרמיקה,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.27272727272727,4.90909090909091,4.63636363636364,5.09090909090909,155,12.0,11,91.667,0,2,"0,2"
1,4700303,אמנות ופדגוגיה,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.2,5.8,5.8,5.8,155,7.0,5,71.429,0,2,"0,2"
1,4700303,אמנות ופדגוגיה,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.4,5.8,5.4,5.8,155,7.0,5,71.429,0,2,"0,2"
1,4700304,טקסים פולחניים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.85714285714286,5.71428571428571,6.66666666666667,6.0,155,16.0,7,43.75,1,1,"1,1"
1,4700304,טקסים פולחניים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.0,4.71428571428571,5.5,6.0,155,16.0,7,43.75,0,2,"0,2"
1,4700310,הנזיר והים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,7.0,7.0,7.0,7.0,155,19.0,4,21.053,1,1,"1,1"
1,4700310,הנזיר והים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.33333333333333,5.8,6.0,6.0,155,19.0,6,31.579,0,1,"0,1"
1,4700311,ציור - מיצב,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.57142857142857,5.0,6.71428571428571,6.0,155,18.0,7,38.889,0,1,"0,1"
1,4700311,ציור - מיצב,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.6,6.4,7.0,6.8,155,18.0,5,27.778,1,1,"1,1"
1,4700312,ביו - ארט,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,6.0,5.66666666666667,6.33333333333333,155,10.0,3,30.0,1,1,"1,1"
1,4700312,ביו - ארט,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.66666666666667,6.33333333333333,7.0,6.66666666666667,155,10.0,3,30.0,1,1,"1,1"
1,4700314,כתב עת לאמנות,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.33333333333333,3.66666666666667,4.33333333333333,5.0,155,9.0,3,33.333,2,3,"2,3"
1,4700314,כתב עת לאמנות,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.0,4.33333333333333,5.0,4.33333333333333,155,9.0,3,33.333,2,3,"2,3"
1,4700316,אמנות וארכיון,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,2.0,4.0,5.0,7.0,155,11.0,1,9.091,2,2,"2,2"
1,4700316,אמנות וארכיון,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.25,5.75,5.5,5.5,155,11.0,4,36.364,0,2,"0,2"
1,4700321,תורת הצבע,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.5,6.75,6.5,6.375,155,15.0,8,53.333,1,1,"1,1"
1,4700322,כרזה,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.85714285714286,6.85714285714286,7.0,6.85714285714286,155,12.0,7,58.333,1,1,"1,1"
1,4700322,כרזה,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.7,6.9,7.0,6.9,155,12.0,10,83.333,1,1,"1,1"
1,4700325,קולאז',15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,7.0,6.8,7.0,7.0,155,15.0,5,33.333,1,1,"1,1"
1,4700326,צילום מבויים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,5.83333333333333,6.0,6.0,155,21.0,6,28.571,0,1,"0,1"
1,4700326,צילום מבויים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,6.0,6.14285714285714,6.14285714285714,155,21.0,7,33.333,1,1,"1,1"
1,4700328,רישום-הדפס,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,7.0,6.875,7.0,6.875,155,20.0,8,40.0,1,1,"1,1"
1,4700328,רישום-הדפס,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.875,6.875,7.0,6.875,155,20.0,8,40.0,1,1,"1,1"
1,4700401,פיסול,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.33333333333333,3.33333333333333,6.0,4.5,155,14.0,3,21.429,0,2,"0,2"
1,4700501,הדפס,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.5,6.41666666666667,6.58333333333333,6.66666666666667,155,19.0,12,63.158,1,1,"1,1"
1,4700501,הדפס,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.91666666666667,6.91666666666667,7.0,6.91666666666667,155,19.0,12,63.158,1,1,"1,1"
1,4700601,וידאו,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.75,6.75,7.0,6.75,155,14.0,4,28.571,1,1,"1,1"
1,4700601,וידאו,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.75,6.5,6.75,6.75,155,14.0,4,28.571,1,1,"1,1"
1,4700700,ציור,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.92307692307692,6.76923076923077,7.0,6.84615384615385,155,18.0,13,72.222,1,1,"1,1"
1,4700701,ציור  גדול,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.66666666666667,5.6,6.0,6.2,155,20.0,10,50.0,0,1,"0,1"
1,4700903,סדנת פיסול באבן,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.8,5.0,5.0,4.2,155,15.0,5,33.333,0,2,"0,2"
1,4700906,סדנת יוניטי,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.5,6.5,6.75,7.0,155,14.0,4,28.571,1,1,"1,1"
1,4700912,סדנת צבע מים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.4,5.8,7.0,5.8,155,10.0,5,50.0,1,1,"1,1"
1,4700913,סדנת סקצאפ,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,6.0,6.5,6.0,155,5.0,2,40.0,1,1,"1,1"
1,4700915,סריקה והדפסה,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.0,3.5,4.5,3.25,155,9.0,4,44.444,2,3,"2,3"
1,4700916,סדנת פחלוץ,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.85714285714286,6.85714285714286,6.71428571428571,6.5,155,15.0,7,46.667,1,1,"1,1"
1,4700920,סדנת אריגת שטיחים,5.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.25,5.625,6.5,5.875,155,21.0,8,38.095,1,1,"1,1"
1,4700921,מיפוי וידאו-טאצ' דיזיינר,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,7.0,7.0,7.0,7.0,155,11.0,4,36.364,1,1,"1,1"
1,4700923,סדנת חיישנים,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.28571428571429,5.42857142857143,5.28571428571429,6.14285714285714,155,12.0,7,58.333,0,2,"0,2"
1,4700924,סדנת זיבראש,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.6,5.4,6.4,6.0,155,11.0,5,45.455,0,1,"0,1"
1,4701201,עיצוב והדמיה,165.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,6.55555555555556,6.25,7.0,6.875,159,26.0,9,34.615,1,1,"1,1"
1,4701201,עיצוב והדמיה,12.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,5.57142857142857,5.14285714285714,6.5,6.28571428571429,159,26.0,7,26.923,0,1,"0,1"
1,4701202,פיתוח מכניקות משחקיות,165.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.61538461538462,6.30769230769231,6.91666666666667,6.61538461538462,155,25.0,13,52.0,1,1,"1,1"
1,4701212,סטודיו רישום א1,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.5,6.77777777777778,6.66666666666667,6.375,155,19.0,9,47.368,1,1,"1,1"
1,4701242,סטודיו וידאו א1,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,3.46153846153846,3.38461538461538,3.64285714285714,3.42857142857143,155,19.0,14,73.684,2,3,"2,3"
1,4701252,סטודיו צילום א1,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.875,6.875,7.0,7.0,155,18.0,8,44.444,1,1,"1,1"
1,4701262,סטודיו פיסול א1,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.2,5.2,6.0,5.6,155,18.0,5,27.778,0,2,"0,2"
1,4701504,שיטות וכלים בתכנות משחקים דיגיטליים-תרגיל,165.0,א,154,סקר הוראה תרגול - סמס א תשפב,5.0,5.0,7.0,4.5,154,25.0,2,8.0,0,2,"0,2"
1,4701504,שיטות וכלים בתכנות משחקים דיגיטליים-תרגיל,7.0,א,154,סקר הוראה תרגול - סמס א תשפב,4.5,1.5,4.5,1.0,154,25.0,2,8.0,2,3,"2,3"
1,4702011,מודלים ומערכות רבי משתמשים,165.0,א,159,סקר הוראה סטודיו מקוון - סמס א תשפב,4.14285714285714,3.71428571428571,4.28571428571429,4.28571428571429,159,9.0,7,77.778,2,3,"2,3"
1,4702210,כתיבה  א-ליניארית,165.0,א,155,סקר הוראה סטודיו - סמס א תשפב,4.1,3.7,5.4,4.3,155,19.0,10,52.632,2,3,"2,3"
1,4702210,כתיבה  א-ליניארית,12.0,א,155,סקר הוראה סטודיו - סמס א תשפב,3.25,3.33333333333333,3.75,3.66666666666667,155,19.0,12,63.158,2,3,"2,3"
1,4702211,משחק בסביבת מציאות רבודה ומציאות מדומה,13.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.25,6.0,6.25,6.25,155,10.0,4,40.0,1,1,"1,1"
1,4702211,משחק בסביבת מציאות רבודה ומציאות מדומה,165.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.0,6.25,5.75,6.75,155,10.0,4,40.0,1,1,"1,1"
1,4702212,יחסי צורה וצליל במרחב המשחקי,165.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.46153846153846,6.30769230769231,6.75,6.58333333333333,155,21.0,13,61.905,1,1,"1,1"
1,4703117,פורום רב תחומי ג1,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.125,4.625,5.77777777777778,4.7,155,29.0,10,34.483,0,2,"0,2"
1,4703117,פורום רב תחומי ג1,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.0,4.28571428571429,5.22222222222222,4.54545454545455,155,29.0,11,37.931,0,2,"0,2"
1,4703117,פורום רב תחומי ג1,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.5,4.375,6.0,4.27272727272727,155,29.0,11,37.931,0,2,"0,2"
1,4720203,רישום,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.71428571428571,5.57142857142857,6.28571428571429,5.85714285714286,155,15.0,7,46.667,0,1,"0,1"
1,4770223,סאונד,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,7.0,7.0,7.0,7.0,155,14.0,2,14.286,1,1,"1,1"
1,4770224,אמנות דיגיטלית,15.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.66666666666667,6.5,6.83333333333333,6.83333333333333,155,13.0,6,46.154,1,1,"1,1"
1,4802240,פיתוח פרויקט אישי - CirTex,154.0,א,155,סקר הוראה סטודיו - סמס א תשפב,6.4,6.5,6.6,6.8,155,5.0,5,100.0,1,1,"1,1"
1,4900213,עיצוב ספקולטיבי,10.0,א,155,סקר הוראה סטודיו - סמס א תשפב,7.0,7.0,7.0,7.0,155,10.0,1,10.0,1,1,"1,1"
1,4900233,ניסוי בעיצוב היברידי (בין אנלוגי לדיגיטלי),154.0,א,155,סקר הוראה סטודיו - סמס א תשפב,5.75,5.66666666666667,6.25,6.0,155,11.0,5,45.455,0,1,"0,1"
